symbol,name,exchange,category,country,category_number
PES,Pioneer Energy Services Corp.,NYQ,Oil & Gas Drilling & Exploration,USA,123
PESI,Perma-Fix Environmental Services Inc.,NCM,Waste Management,USA,637
PETM,"PetSmart, Inc.",NMS,"Specialty Retail, Other",USA,745
PETR3.SA,PETROBRAS   -ON,SAO,,Brazil,0
PETR4.SA,PETROBRAS   -PN,SAO,,Brazil,0
PETRONET.NS,Petronet LNG Ltd.,NSI,Oil & Gas Refining & Marketing,India,122
PETS,"PetMed Express, Inc.",NMS,Drug Delivery,USA,513
PETX,"Aratana Therapeutics, Inc.",NGM,Biotechnology,USA,515
PEW.SG,PC-TEL,STU,Communication Equipment,Germany,841
PEWZ.L,Premier Energy and Water ZDP 2015,LSE,,United Kingdom,0
PEY.TO,PEYTO EXPLORATION AND DVLPMNT C,TOR,,Canada,0
PEYE,"Precision Optics Corporation, Inc.",PNK,Medical Instruments & Supplies,USA,520
PF,Pinnacle Foods Inc.,NYQ,Food - Major Diversified,USA,340
PFBC,Preferred Bank,NMS,Regional - Pacific Banks,USA,416
PFBI,Premier Financial Bancorp Inc.,NGM,Regional - Southeast Banks,USA,413
PFBX,Peoples Financial Corporation,NCM,Regional - Northeast Banks,USA,411
PFC.L,Petrofac Limited,LSE,Oil & Gas Equipment & Services,United Kingdom,124
PFC.V,PETROFRONTIER CORP.,VAN,,Canada,0
PFD,Flaherty & Crumrine Preferred I,NYQ,,USA,0
PFDS,PREMIER OIL FIELD SV,OBB,,USA,0
PFE,Pfizer Inc.,NYQ,Drug Manufacturers - Major,USA,510
PFE.BE,PFIZER,BER,,Germany,0
PFG,Principal Financial Group Inc.,NYQ,Asset Management,USA,422
PFG-GBX.L,,,,,0
PFHO,"Pacific Health Care Organization, Inc.",PNK,Specialized Health Services,USA,528
PFIE,"Profire Energy, Inc.",OBB,Oil & Gas Equipment & Services,USA,124
PFIN,P&F; Industries Inc.,NGM,Small Tools & Accessories,USA,625
PFK,Prudential Financial Inflation-,NYQ,,USA,0
PFL,PIMCO Income Strategy Fund Shar,NYQ,,USA,0
PFLT,PennantPark Floating Rate Capit,NMS,,USA,0
PFMT,Performant Financial Corporation,NMS,Business Services,USA,760
PFN,PIMCO Income Strategy Fund II,NYQ,,USA,0
PFN.TO,Pacific North West Capital Corp.,TOR,Industrial Metals & Minerals,Canada,133
PFNI,Psychic Friends Network Inc.,OBB,Business Services,USA,760
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Incorporated,NYQ,Closed-End Fund - Debt,USA,425
PFPT,"Proofpoint, Inc.",NGM,Application Software,USA,821
PFRCF,WOODROSE CORP,PNK,,USA,0
PFS,"Provident Financial Services, Inc.",NYQ,Savings & Loans,USA,419
PFSI,"PennyMac Financial Services, In",NYQ,,USA,0
PFSW,PFSweb Inc.,NCM,Business Services,USA,760
PFTA.F,PORTA SYSTEMS,FRA,"Specialty Retail, Other",Germany,745
PFV.DE,Pfeiffer Vacuum Technology AG,GER,Diversified Machinery,Germany,622
PFX,The Phoenix Companies Inc.,NYQ,,USA,0
PFX.BE,,,,,0
PG,The Procter & Gamble Company,NYQ,Personal Products,USA,323
PG.TO,Premier Gold Mines Limited,TOR,Gold,Canada,134
PGAS.JK,Perusahaan Gas Negara (Persero),JKT,,Indonesia,0
PGC,Peapack-Gladstone Financial Corp.,NMS,Regional - Northeast Banks,USA,411
PGCG,Prime Global Capital Group Inc.,OBB,,USA,0
PGCX,"Virtual Sourcing, Inc.",PNK,,USA,0
PGEM,"Ply Gem Holdings, Inc",NYQ,General Building Materials,USA,634
PGF.TO,PENGROWTH ENERGY CORPORATION,TOR,,Canada,0
PGH,Pengrowth Energy Corporation,NYQ,Oil & Gas Drilling & Exploration,USA,123
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,NSI,Personal Products,India,323
PGI,"Premiere Global Services, Inc.",NYQ,Diversified Communication Services,USA,846
PGLC,Pershing Gold Corporation,PNK,Gold,USA,134
PGLI.JK,Pembangunan Graha Lestari Indah,JKT,,Indonesia,0
PGLO,Pan Global Corp.,PNK,,USA,0
PGM.AX,Platina Resources Limited,ASX,Industrial Metals & Minerals,Australia,133
PGNX,"Progenics Pharmaceuticals, Inc.",NMS,Biotechnology,USA,515
PGO-H.V,Pacific GeoInfo Corp,VAN,Conglomerates,Canada,210
PGP,Pimco Global Stocksplus & Incom,NYQ,,USA,0
PGP.SG,PROGENICS PHARM,STU,Biotechnology,Germany,515
PGR,Progressive Corp.,NYQ,Property & Casualty Insurance,USA,432
PGRX,"Prospect Global Resources, Inc.",NCM,Industrial Metals & Minerals,USA,133
PGS.V,Paget Minerals Corp.,VAN,Industrial Metals & Minerals,Canada,133
PGTI,"PGT, Inc.",NGM,General Building Materials,USA,634
PGXPF,Pelangio Exploration Inc.,PNK,,USA,0
PGZ,Principal Real Estate Income Fu,NYQ,,USA,0
PH,Parker-Hannifin Corporation,NYQ,Industrial Equipment & Components,USA,621
PHARM.AS,PHARMING GROUP,AMS,,Netherlands,0
PHD,Pioneer Floating Rate Trust Pio,NYQ,,USA,0
PHDC.L,,,,,0
PHF,"Pacholder High Yield Fund, Inc.",ASE,,USA,0
PHG,Koninklijke Philips N.V,NYQ,Electronic Equipment,USA,314
PHGFF,Koninklijke Philips N.V,PNK,,USA,0
PHH,PHH Corporation,NYQ,Credit Services,USA,424
PHH2.F,PAUL HARTMANN N,FRA,Medical Instruments & Supplies,Germany,520
PHI,Philippine Long Distance Telephone Company,NYQ,Telecom Services - Foreign,USA,845
PHI1.DU,ROY.PHILIPS,DUS,,Germany,0
PHIA.AS,ROY.PHILIPS,AMS,,Netherlands,0
PHIA.F,KONINK PHIL SP ADR,FRA,Electronic Equipment,Germany,314
PHII,PHI Inc.,NGM,"Air Services, Other",USA,772
PHIIK,PHI Inc.,NGM,,USA,0
PHK,Pimco High Income Fund Pimco Hi,NYQ,,USA,0
PHM,"PulteGroup, Inc.",NYQ,Residential Construction,USA,630
PHM.V,Patient Home Monitoring Corp.,VAN,Medical Appliances & Equipment,Canada,521
PHM7.SG,ALTRIA GROUP,STU,,Germany,0
PHMD,"PhotoMedex, Inc.",NMS,Medical Appliances & Equipment,USA,521
PHMO-U.TI,PHILIP MRRS INT,TLO,,,0
PHNX.L,Phoenix Group Holdings Plc,LSE,Life Insurance,United Kingdom,430
PHO.OL,PHOTOCURE,OSL,,Norway,0
PHOR.IL,PHOSAG SP GDR REG-S,IOB,,United Kingdom,0
PHOT,"Growlife, Inc.",OBB,Conglomerates,USA,210
PHP.L,Primary Health Properties plc,LSE,REIT - Healthcare Facilities,United Kingdom,442
PHT,Pioneer High Income Trust,NYQ,Closed-End Fund - Debt,USA,425
PHX,Panhandle Oil and Gas Inc.,NYQ,Independent Oil & Gas,USA,121
PHXCF,Phoenix Canada Oil Co. Ltd.,PNK,,USA,0
PHY-U.TO,SPROTT PHYSICAL GOLD TRUST,TOR,,Canada,0
PI.V,Paris Energy Inc.,VAN,Independent Oil & Gas,Canada,121
PIAIF,"Ping An Insurance (Group) Company of China, Ltd.",PNK,,USA,0
PICO,PICO Holdings Inc.,NMS,Accident & Health Insurance,USA,431
PIEJF,Paris Orl,PNK,,USA,0
PII,"Polaris Industries, Inc.",NYQ,Recreational Vehicles,USA,332
PIK.SG,PICK'N PAY STORES,STU,Department Stores,Germany,731
PIKE,Pike Corporation,NYQ,General Contractors,USA,636
PIM,Putnam Master Intermediate Income Trust,NYQ,Closed-End Fund - Debt,USA,425
PINFRA.MX,Promotora y Operadora de Infraestructura SAB de CV,MEX,General Contractors,Mexico,636
PINS,"Pinacle Enterprise, Inc.",OBB,Conglomerates,USA,210
PIO.BE,PIONEER,BER,Electronic Equipment,Germany,314
PIO.MU,PIONEER,MUN,Electronic Equipment,Germany,314
PIP,"PharmAthene, Inc.",ASE,Biotechnology,USA,515
PIP.F,PIPER DEUTSCHLAND,FRA,Aerospace/Defense - Major Diversified,Germany,610
PIR,"Pier 1 Imports, Inc.",NYQ,Home Furnishing Stores,USA,737
PIY,Preferred Plus Trust (Ser CZN),NYQ,,USA,0
PJA,Preferred Plus Trust Ser QWS 2,NYQ,,USA,0
PJAA.JK,Pembangunan Jaya Ancol Tbk.,JKT,,Indonesia,0
PJC,Piper Jaffray Companies,NYQ,Investment Brokerage - Regional,USA,421
PJC-A.TO,The Jean Coutu Group (PJC) Inc.,TOR,Drug Delivery,Canada,513
PJH,"Prudential Financial, Inc.",NYQ,,USA,0
PJL,Merrill Lynch Depositor Inc Pre,NYQ,,USA,0
PJP.BE,X5 RTL SP GDR REG-S,BER,Grocery Stores,Germany,734
PJP.F,X5 RTL SP GDR REG-S,FRA,Grocery Stores,Germany,734
PJP.MU,X5 RTL SP GDR REG-S,MUN,Grocery Stores,Germany,734
PJP.SG,X5 RTL SP GDR REG-S,STU,Grocery Stores,Germany,734
PJR.SG,PIPER JAFFRAY,STU,Asset Management,Germany,422
PJS,PreferredPlus Trust Ser FAR 1 T,NYQ,,USA,0
PJT.V,Partner Jet Corp.,VAN,"Air Services, Other",Canada,772
PJX.DE,Petr,GER,Major Integrated Oil & Gas,Germany,120
PK0.BE,PLUM CRK TIMB REIT,BER,REIT - Residential,Germany,445
PKBK,Parke Bancorp Inc.,NCM,Regional - Northeast Banks,USA,411
PKD,Parker Drilling Co.,NYQ,Oil & Gas Equipment & Services,USA,124
PKE,Park Electrochemical Corp.,NYQ,Semiconductor Equipment & Materials,USA,834
PKG,Packaging Corporation of America,NYQ,Packaging & Containers,USA,325
PKH,Merrill Lynch Depositor Inc Pre,NYQ,,USA,0
PKI,PerkinElmer Inc.,NYQ,Medical Laboratories & Research,USA,525
PKO,Pimco Income Opportunity Fund C,NYQ,,USA,0
PKOH,Park-Ohio Holdings Corp.,NMS,Metal Fabrication,USA,626
PKPK.JK,Perdana Karya Perkasa Tbk,JKT,,Indonesia,0
PKRKY,PT Krakatau Steel (Persero) Tbk,PNK,,USA,0
PKT,"Procera Networks, Inc.",NMS,Business Software & Services,USA,826
PKX,POSCO,NYQ,Steel & Iron,USA,130
PKY,Parkway Properties Inc.,NYQ,REIT - Office,USA,441
PL,Protective Life Corporation,NYQ,Life Insurance,USA,430
PLBC,Plumas Bancorp,NCM,Regional - Pacific Banks,USA,416
PLCE,The Children,NMS,Apparel Stores,USA,730
PLCM,"Polycom, Inc.",NMS,Processing Systems & Products,USA,842
PLCSF,PLC Systems Inc.,PNK,Medical Appliances & Equipment,USA,521
PLD,"Prologis, Inc.",NYQ,REIT - Industrial,USA,444
PLG,Platinum Group Metals Ltd.,ASE,Industrial Metals & Minerals,USA,133
PLIN.JK,Plaza Indonesia Realty Tbk.,JKT,,Indonesia,0
PLL,Pall Corporation,NYQ,Diversified Machinery,USA,622
PLM,Polymet Mining Corp.,ASE,Industrial Metals & Minerals,USA,133
PLM.L,,,,,0
PLMT,Palmetto Bancshares Inc.,NCM,Investment Brokerage - Regional,USA,421
PLN2.F,XEIKON,FRA,Business Equipment,Germany,313
PLNR,Planar Systems Inc.,NGM,Diversified Electronics,USA,836
PLOW,"Douglas Dynamics, Inc.",NYQ,Auto Parts,USA,333
PLP,Protective Life Corporation 8.0,NYQ,,USA,0
PLPC,Preformed Line Products Company,NMS,Industrial Electrical Equipment,USA,627
PLPM,"Planet Payment, Inc.",NCM,,USA,0
PLSB,The Pulse Beverage Corporation,PNK,,USA,0
PLUG,Plug Power Inc.,NCM,Diversified Electronics,USA,836
PLUS,ePlus inc.,NMS,Application Software,USA,821
PLWTF,Panalpina World Transport Holding Ltd.,PNK,,USA,0
PLWTY,Panalpina World Transport Holding Ltd.,PNK,,USA,0
PLX,"Protalix BioTherapeutics, Inc.",ASE,Biotechnology,USA,515
PLX.F,PLX TECHNOLOGIES,FRA,Semiconductor - Broad Line,Germany,830
PLX.TA,PROTALIX BIOTCS,TLV,,Israel,0
PLXS,Plexus Corp.,NMS,Printed Circuit Boards,USA,835
PLXT,PLX Technology Inc.,NGM,Semiconductor - Integrated Circuits,USA,833
PLY.F,POLYCOM,FRA,Communication Equipment,Germany,841
PM,"Philip Morris International, Inc.",NYQ,Cigarettes,USA,350
PM-U.TI,ALTRIA GROUP,TLO,,,0
PM.PA,"Philip Morris International, Inc.",PAR,"Tobacco Products, Other",France,351
PM6.SG,POLYMETAL INTL,STU,,Germany,0
PMBC,Pacific Mercantile Bancorp,NMS,Regional - Pacific Banks,USA,416
PMC,PharMerica Corporation,NYQ,Drug Stores,USA,733
PMCS,PMC-Sierra Inc.,NMS,Semiconductor - Integrated Circuits,USA,833
PME,Pingtan Marine Enterprise Ltd.,NCM,Conglomerates,USA,210
PMEWW,PINGTAN MARINE WT,PNK,,USA,0
PMF,PIMCO Municipal Income Fund Com,NYQ,,USA,0
PMFG,"PMFG, Inc.",NMS,Diversified Machinery,USA,622
PMG.TO,Petrominerales Ltd,TOR,Independent Oil & Gas,Canada,121
PMH.L,Puma High Income VCT Ord,LSE,,United Kingdom,0
PMI.MI,Banca Popolare di Milano Scarl,MIL,Money Center Banks,Italy,410
PML,Pimco Municipal Income Fund II,NYQ,,USA,0
PMLT,"Prime Estates and Developments, Inc.",PNK,Real Estate Development,USA,449
PMM,Putnam Managed Municipal Income Trust,NYQ,Closed-End Fund - Debt,USA,425
PMO,Putnam Municipal Opportunities Trust,NYQ,Closed-End Fund - Debt,USA,425
PMO.DE,PRIME OFFICE REIT,GER,,Germany,0
PMO.L,Premier Oil plc,LSE,Independent Oil & Gas,United Kingdom,121
PMOIY,Premier Oil plc,PNK,,USA,0
PMT,PennyMac Mortgage Investment Trust,NYQ,REIT - Residential,USA,445
PMTC,PTC Inc.,NMS,Technical & System Software,USA,822
PMX,PIMCO Municipal Income Fund III,NYQ,,USA,0
PMX.V,Proam Explorations Corp.,VAN,Industrial Metals & Minerals,Canada,133
PN.TO,PNI DIGITAL MEDIA INC,TOR,,Canada,0
PNADF,Petronas Dagangan Bhd,PNK,,USA,0
PNB-EQ.NS,PUNJAB NATIONAL BANK,NSI,,India,0
PNB.BO,Punjab National Bank,BSE,Money Center Banks,India,410
PNB.NS,Punjab National Bank,NSI,Money Center Banks,India,410
PNBC,Princeton National Bancorp Inc.,PNK,Regional - Midwest Banks,USA,414
PNBK,Patriot National Bancorp Inc.,NGM,Regional - Northeast Banks,USA,411
PNBN.JK,Bank Pan Indonesia Tbk,JKT,,Indonesia,0
PNC,"The PNC Financial Services Group, Inc.",NYQ,Money Center Banks,USA,410
PNC-WT,PNC FINANCIAL SERVICES GROUP,NYQ,,USA,0
PNDMF,PNI Digital Media Inc.,OBB,,USA,0
PNE.V,Pine Cliff Energy Ltd.,VAN,Independent Oil & Gas,Canada,121
PNE3.DE,PNE Wind AG,GER,Electric Utilities,Germany,911
PNE3.DU,PNE WIND N,DUS,Electric Utilities,Germany,911
PNE3.F,PNE WIND N,FRA,Electric Utilities,Germany,911
PNE3.SG,PNE WIND N,STU,Electric Utilities,Germany,911
PNF,PIMCO New York Municipal Income,NYQ,,USA,0
PNFP,Pinnacle Financial Partners Inc.,NMS,Regional - Southeast Banks,USA,413
PNG,"PAA Natural Gas Storage, L.P.",NYQ,Gas Utilities,USA,912
PNG.BO,Procter & Gamble Hygiene and Health Care Limited,BSE,Personal Products,India,323
PNG.SG,PIRONET NDH,STU,Technical & System Software,Germany,822
PNGAY,"Ping An Insurance (Group) Company of China, Ltd.",PNK,,USA,0
PNI,Pimco New York Municipal Income,NYQ,,USA,0
PNIN.JK,Panin Insurance Tbk.,JKT,,Indonesia,0
PNK,Pinnacle Entertainment Inc.,NYQ,Resorts & Casinos,USA,711
PNK.F,PIONEER NATURAL RES,FRA,Independent Oil & Gas,Germany,121
PNL.AS,POSTNL,AMS,,Netherlands,0
PNLF.JK,Panin Financial Tbk.,JKT,,Indonesia,0
PNLYY,PostNL N.V.,PNK,,USA,0
PNM,"PNM Resources, Inc.",NYQ,Diversified Utilities,USA,913
PNNT,PennantPark Investment Corporat,NMS,,USA,0
PNO.SG,PAN ORIENT ENERGY,STU,Independent Oil & Gas,Germany,121
PNOD,N/A,PNK,,USA,0
PNR,Pentair Ltd.,NYQ,Industrial Equipment & Components,USA,621
PNRA,Panera Bread Company,NMS,Specialty Eateries,USA,713
PNRG,PrimeEnergy Corp.,NCM,Independent Oil & Gas,USA,121
PNSE.JK,Pudjiadi & Sons Tbk.,JKT,,Indonesia,0
PNTKYOR.BO,Pentokey Organy (india) Ltd,BSE,,India,0
PNTR,Pointer Telocation Ltd.,NCM,Communication Equipment,USA,841
PNTZF,Kombat Copper Inc.,PNK,,USA,0
PNU,"PNC Financial Services Group, I",NYQ,,USA,0
PNVL3.SA,DIMED       -ON,SAO,,Brazil,0
PNW,Pinnacle West Capital Corporation,NYQ,Electric Utilities,USA,911
PNX,The Phoenix Companies Inc.,NYQ,Life Insurance,USA,430
PNY,Piedmont Natural Gas Co. Inc.,NYQ,Gas Utilities,USA,912
PO0.DE,Ballard Power Systems Inc.,GER,Diversified Machinery,Germany,622
POAHF,Porsche Automobil Holding SE,PNK,,USA,0
POAHY,Porsche Automobil Holding SE,PNK,,USA,0
POB.F,POST PROPERT REIT,FRA,REIT - Residential,Germany,445
PODD,Insulet Corporation,NMS,Medical Instruments & Supplies,USA,520
POE.V,Pan Orient Energy Corp.,VAN,Independent Oil & Gas,Canada,121
POEFF,Pan Orient Energy Corp.,PNK,,USA,0
POFFF,Prime Office REIT-AG,PNK,,USA,0
POG.L,Petropavlovsk PLC,LSE,Gold,United Kingdom,134
POGS,Pioneer Oil & Gas,PNK,,USA,0
POI.V,Ressources Mini,VAN,Industrial Metals & Minerals,Canada,133
POIL,Pacific Oil Company,PNK,Recreational Vehicles,USA,332
POL,PolyOne Corporation,NYQ,Specialty Chemicals,USA,113
POLXF,Polydex Pharmaceuticals Ltd.,PNK,,USA,0
POLY.JK,Asia Pacific Fibers Tbk,JKT,,Indonesia,0
POLY.L,POLYMETAL INTL,LSE,,United Kingdom,0
POM,"Pepco Holdings, Inc.",NYQ,Electric Utilities,USA,911
POMO3F.SA,MARCOPOLO   -ON      N2,SAO,,Brazil,0
POMO4.SA,MARCOPOLO   -PN      N2,SAO,,Brazil,0
PONY.PA,Poncin Yachts Soci,PAR,"Recreational Goods, Other",France,317
POOL,Pool Corp.,NMS,Sporting Goods,USA,316
POOL.JK,Pool Advista Indonesia Tbk.,JKT,,Indonesia,0
POP.MC,BCO POPULAR ESPANOL,MCE,,Spain,0
POP.V,PETRO ONE ENERGY CORP,VAN,,Canada,0
POPE,"Pope Resources, A Delaware Limited Partnership",NCM,"Lumber, Wood Production",USA,632
POR,Portland General Electric Company,NYQ,Electric Utilities,USA,911
POS.VI,PORR,VIE,,Austria,0
POST,"Post Holdings, Inc.",NYQ,Food - Major Diversified,USA,340
POT,"Potash Corp. of Saskatchewan, Inc.",NYQ,Agricultural Chemicals,USA,112
POT.TO,"Potash Corp. of Saskatchewan, Inc.",TOR,Agricultural Chemicals,Canada,112
POU.TO,Paramount Resources Ltd.,TOR,Independent Oil & Gas,Canada,121
POWERGRID.NS,Power Grid Corporation of India Limited,NSI,Electric Utilities,India,911
POWI,Power Integrations Inc.,NMS,Semiconductor - Integrated Circuits,USA,833
POWL,"Powell Industries, Inc.",NMS,Industrial Electrical Equipment,USA,627
POZN,POZEN Inc.,NMS,Drug Manufacturers - Other,USA,511
PPAAY,PT Perusahaan Gas Negara (Persero) TBK,PNK,,USA,0
PPBI,Pacific Premier Bancorp Inc.,NGM,Regional - Pacific Banks,USA,416
PPC,Pilgrim's Pride Corporation,NMS,Meat Products,USA,343
PPF-UN.TO,PROPEL MULTI STRATEGY FUND,TOR,,Canada,0
PPG,PPG Industries Inc.,NYQ,Specialty Chemicals,USA,113
PPG.V,PROSPERITY GOLDFIELDS CORP,VAN,,Canada,0
PPHM,"Peregrine Pharmaceuticals, Inc.",NCM,Biotechnology,USA,515
PPI.V,Passport Potash Inc.,VAN,Industrial Metals & Minerals,Canada,133
PPL,PPL Corporation,NYQ,Electric Utilities,USA,911
PPL.TO,PEMBINA PIPELINE CORPORATION,TOR,,Canada,0
PPMIQ,"The PMI Group, Inc.",PNK,,USA,0
PPO,Polypore International Inc.,NYQ,Diversified Machinery,USA,622
PPP,Primero Mining Corp.,NYQ,Gold,USA,134
PPP.AX,Pan Pacific Petroleum NL,ASX,Independent Oil & Gas,Australia,121
PPR,ING Prime Rate Trust Common Sto,NYQ,,USA,0
PPRUY,Kering SA,PNK,,USA,0
PPS,Post Properties Inc.,NYQ,REIT - Residential,USA,445
PPT,Putnam Premier Income Trust,NYQ,Closed-End Fund - Debt,USA,425
PPT-U.TO,SPROTT PHYSICAL PLATINUM PALLAD,TOR,,Canada,0
PPT.L,PLANET PAYMENT,LSE,,United Kingdom,0
PPX,"PPL Capital Funding, Inc. 2013",NYQ,,USA,0
PPX.DE,KERING,GER,,Germany,0
PPX.V,PERUVIAN PRECIOUS METALS CORP,VAN,,Canada,0
PPY.V,PAINTED PONY PETROLEUM LTD,VAN,,Canada,0
PPZ.BE,POMM PROV ZUCK SIED,BER,,Germany,0
PQ,PetroQuest Energy Inc.,NYQ,Independent Oil & Gas,USA,121
PQL.DU,POLIS IMMOBILIEN,DUS,Property Management,Germany,448
PRA.DU,PRAKTIKER,DUS,"Specialty Retail, Other",Germany,745
PRAA,Portfolio Recovery Associates Inc.,NMS,Business Services,USA,760
PRAN,Prana Biotechnology Limited,NCM,,USA,0
PRC.V,Panterra Resource Corp.,VAN,Independent Oil & Gas,Canada,121
PRCP,"Perceptron, Inc.",NGM,Scientific & Technical Instruments,USA,837
PRDL,"Profitable Developments, Inc.",PNK,,USA,0
PRE,PartnerRe Ltd.,NYQ,Property & Casualty Insurance,USA,432
PRECWIRE.NS,Precision Wires India Ltd.,NSI,Metal Fabrication,India,626
PREX,Progress Energy Inc. Contingent value obligation,PNK,,USA,0
PRFT,Perficient Inc.,NMS,Business Software & Services,USA,826
PRGN,Paragon Shipping Inc.,NGM,Shipping,USA,775
PRGO,Perrigo Company,NYQ,Drug Related Products,USA,514
PRGS,Progress Software Corp.,NMS,Application Software,USA,821
PRGX,"PRGX Global, Inc.",NMS,Business Services,USA,760
PRH,"Prudential Financial, Inc.",NYQ,,USA,0
PRI,"Primerica, Inc.",NYQ,Life Insurance,USA,430
PRIM,Primoris Services Corporation,NMS,Heavy Construction,USA,635
PRIMOF.CO,PRIME OFFICE,CPH,,Denmark,0
PRIS,"Promotora de Informaciones, S.A.",NYQ,Entertainment - Diversified,USA,722
PRIS-B,"Promotora de Informaciones, S.A.",NYQ,,USA,0
PRK,Park National Corp.,ASE,Regional - Midwest Banks,USA,414
PRKR,Parkervision Inc.,NCM,Semiconductor - Integrated Circuits,USA,833
PRLB,"Proto Labs, Inc.",NYQ,Machine Tools & Accessories,USA,624
PRLS,Peerless Systems Corp.,NCM,Computers Wholesale,USA,755
PRMW,Primo Water Corporation,NGM,Beverages - Soft Drinks,USA,348
PRO,"PROS Holdings, Inc.",NYQ,Application Software,USA,821
PRO.V,Pershimco Resources Inc.,VAN,Industrial Metals & Minerals,Canada,133
PROV,"Provident Financial Holdings, Inc.",NMS,Savings & Loans,USA,419
PRP.TO,ProSep Inc.,TOR,Pollution & Treatment Controls,Canada,623
